id,key,value,type 
254485437,created_by,JOSM,regular
254485441,created_by,JOSM,regular
254485445,created_by,JOSM,regular
254485448,created_by,JOSM,regular
254485452,created_by,JOSM,regular
254485459,created_by,JOSM,regular
254485469,created_by,JOSM,regular
254485475,created_by,JOSM,regular
254485507,created_by,JOSM,regular
254485523,barrier,toll_booth,regular
254485524,created_by,JOSM,regular
254485525,created_by,JOSM,regular
254485526,created_by,JOSM,regular
254485527,created_by,JOSM,regular
254485528,created_by,JOSM,regular
254485529,created_by,JOSM,regular
254485530,created_by,JOSM,regular
254485532,created_by,JOSM,regular
254485534,created_by,JOSM,regular
254485536,created_by,JOSM,regular
254485538,created_by,JOSM,regular
254485539,created_by,JOSM,regular
254485540,created_by,JOSM,regular
254485541,created_by,JOSM,regular
254485542,created_by,JOSM,regular
254485543,created_by,JOSM,regular
254485544,created_by,JOSM,regular
254485545,created_by,JOSM,regular
254485546,created_by,JOSM,regular
254485547,created_by,JOSM,regular
254485548,created_by,JOSM,regular
254485549,created_by,JOSM,regular
254485550,created_by,JOSM,regular
254485551,created_by,JOSM,regular
254485552,created_by,JOSM,regular
254485553,created_by,JOSM,regular
254485555,created_by,JOSM,regular
254485556,created_by,JOSM,regular
254485557,created_by,JOSM,regular
254485558,created_by,JOSM,regular
254485559,created_by,JOSM,regular
254485560,created_by,JOSM,regular
254485561,created_by,JOSM,regular
254485562,created_by,JOSM,regular
254485563,created_by,JOSM,regular
254485564,created_by,JOSM,regular
254485565,created_by,JOSM,regular
254485566,created_by,JOSM,regular
254485567,created_by,JOSM,regular
254485568,created_by,JOSM,regular
254485569,created_by,JOSM,regular
254485570,created_by,JOSM,regular
254485571,created_by,JOSM,regular
254485572,created_by,JOSM,regular
254485573,created_by,JOSM,regular
254485574,created_by,JOSM,regular
254485575,created_by,JOSM,regular
254485576,created_by,JOSM,regular
254485577,created_by,JOSM,regular
254485579,created_by,JOSM,regular
254485580,created_by,JOSM,regular
254485581,created_by,JOSM,regular
254485582,created_by,JOSM,regular
254485583,created_by,JOSM,regular
254485584,created_by,JOSM,regular
254485585,created_by,JOSM,regular
254485586,created_by,JOSM,regular
254485587,created_by,JOSM,regular
254485588,created_by,JOSM,regular
254485589,created_by,JOSM,regular
254485590,created_by,JOSM,regular
254485591,created_by,JOSM,regular
254485592,created_by,JOSM,regular
254485593,created_by,JOSM,regular
254485594,created_by,JOSM,regular
254485595,created_by,JOSM,regular
254485596,created_by,JOSM,regular
254485597,created_by,JOSM,regular
254485598,created_by,JOSM,regular
254485600,created_by,JOSM,regular
254485602,created_by,JOSM,regular
254485603,created_by,JOSM,regular
254485608,created_by,JOSM,regular
254485614,created_by,JOSM,regular
254485622,created_by,JOSM,regular
254485626,created_by,JOSM,regular
254485630,created_by,JOSM,regular
254485632,created_by,JOSM,regular
254485635,created_by,JOSM,regular
254485639,created_by,JOSM,regular
254485641,created_by,JOSM,regular
254485645,created_by,JOSM,regular
254485648,created_by,JOSM,regular
254485650,created_by,JOSM,regular
254485653,created_by,JOSM,regular
254485665,created_by,JOSM,regular
254485680,created_by,JOSM,regular
254485684,created_by,JOSM,regular
254485686,created_by,JOSM,regular
254485688,created_by,JOSM,regular
254485692,created_by,JOSM,regular
254485694,created_by,JOSM,regular
254485696,created_by,JOSM,regular
254485699,created_by,JOSM,regular
254485701,created_by,JOSM,regular
254485703,created_by,JOSM,regular
254485705,created_by,JOSM,regular
254485707,created_by,JOSM,regular
254485713,created_by,JOSM,regular
254485715,created_by,JOSM,regular
254485716,created_by,JOSM,regular
254485721,created_by,JOSM,regular
254485724,created_by,JOSM,regular
254485727,created_by,JOSM,regular
254485729,created_by,JOSM,regular
254485732,created_by,JOSM,regular
254485734,created_by,JOSM,regular
254485737,created_by,JOSM,regular
254485739,created_by,JOSM,regular
254485742,created_by,JOSM,regular
254485744,created_by,JOSM,regular
254485748,created_by,JOSM,regular
254485752,created_by,JOSM,regular
254485755,created_by,JOSM,regular
254485778,created_by,JOSM,regular
254485782,created_by,JOSM,regular
254485784,created_by,JOSM,regular
254485787,created_by,JOSM,regular
254485790,created_by,JOSM,regular
254485792,created_by,JOSM,regular
254485794,created_by,JOSM,regular
254485798,created_by,JOSM,regular
254485800,created_by,JOSM,regular
254485803,created_by,JOSM,regular
254485806,created_by,JOSM,regular
254485808,created_by,JOSM,regular
254485811,created_by,JOSM,regular
254485815,created_by,JOSM,regular
254485817,created_by,JOSM,regular
254485818,created_by,JOSM,regular
254485820,created_by,JOSM,regular
254485822,created_by,JOSM,regular
254485826,created_by,JOSM,regular
254485830,created_by,JOSM,regular
254485832,created_by,JOSM,regular
254485836,created_by,JOSM,regular
254485838,created_by,JOSM,regular
254485840,created_by,JOSM,regular
254485842,created_by,JOSM,regular
254485843,created_by,JOSM,regular
254485844,created_by,JOSM,regular
254486636,created_by,JOSM,regular
254486637,created_by,JOSM,regular
254486638,created_by,JOSM,regular
254486643,created_by,JOSM,regular
254486644,created_by,JOSM,regular
254486645,created_by,JOSM,regular
254486646,created_by,JOSM,regular
254486647,created_by,JOSM,regular
254486648,created_by,JOSM,regular
254486649,created_by,JOSM,regular
254486650,created_by,JOSM,regular
254486651,created_by,JOSM,regular
254486652,created_by,JOSM,regular
254486653,created_by,JOSM,regular
254486654,created_by,JOSM,regular
254486655,created_by,JOSM,regular
254486656,created_by,JOSM,regular
254486657,created_by,JOSM,regular
254486658,created_by,JOSM,regular
254486659,created_by,JOSM,regular
254486660,created_by,JOSM,regular
254486661,created_by,JOSM,regular
254486662,created_by,JOSM,regular
254486663,created_by,JOSM,regular
254486664,created_by,JOSM,regular
254486665,created_by,JOSM,regular
254486666,created_by,JOSM,regular
254486667,created_by,JOSM,regular
254486668,created_by,JOSM,regular
254486669,created_by,JOSM,regular
254486670,created_by,JOSM,regular
254486671,created_by,JOSM,regular
254486672,created_by,JOSM,regular
254486673,created_by,JOSM,regular
254486674,created_by,JOSM,regular
254486675,created_by,JOSM,regular
254486676,created_by,JOSM,regular
254486677,created_by,JOSM,regular
254486678,created_by,JOSM,regular
254486679,created_by,JOSM,regular
254486680,created_by,JOSM,regular
254486681,created_by,JOSM,regular
254486683,created_by,JOSM,regular
254486684,created_by,JOSM,regular
254486685,created_by,JOSM,regular
254486686,created_by,JOSM,regular
254486687,created_by,JOSM,regular
254486688,created_by,JOSM,regular
254486689,created_by,JOSM,regular
254486690,created_by,JOSM,regular
254486691,created_by,JOSM,regular
254486692,created_by,JOSM,regular
254486693,created_by,JOSM,regular
254486694,created_by,JOSM,regular
254486695,created_by,JOSM,regular
254486696,created_by,JOSM,regular
254486697,created_by,JOSM,regular
254486698,created_by,JOSM,regular
254486699,created_by,JOSM,regular
254486700,created_by,JOSM,regular
254486701,created_by,JOSM,regular
254486710,highway,motorway_junction,regular
254486720,created_by,JOSM,regular
254486721,created_by,JOSM,regular
254486722,created_by,JOSM,regular
254486728,created_by,JOSM,regular
254486743,created_by,JOSM,regular
254486751,created_by,JOSM,regular
254486951,created_by,JOSM,regular
254486954,created_by,JOSM,regular
254486956,created_by,JOSM,regular
254486957,created_by,JOSM,regular
254486958,created_by,JOSM,regular
254486959,created_by,JOSM,regular
254486960,created_by,JOSM,regular
254486961,created_by,JOSM,regular
254486962,created_by,JOSM,regular
254486963,created_by,JOSM,regular
254486965,created_by,JOSM,regular
254486966,created_by,JOSM,regular
254486967,created_by,JOSM,regular
254486968,created_by,JOSM,regular
254486969,created_by,JOSM,regular
254486970,created_by,JOSM,regular
254486971,created_by,JOSM,regular
254486972,created_by,JOSM,regular
254486973,created_by,JOSM,regular
254486974,created_by,JOSM,regular
254486975,created_by,JOSM,regular
254486976,created_by,JOSM,regular
254486977,created_by,JOSM,regular
254486978,created_by,JOSM,regular
254486979,created_by,JOSM,regular
254486980,created_by,JOSM,regular
254486981,created_by,JOSM,regular
254486982,created_by,JOSM,regular
254486984,created_by,JOSM,regular
254486985,created_by,JOSM,regular
254486986,created_by,JOSM,regular
254486987,created_by,JOSM,regular
254486988,created_by,JOSM,regular
254486989,created_by,JOSM,regular
254486990,created_by,JOSM,regular
254486991,created_by,JOSM,regular
254486992,created_by,JOSM,regular
254486993,created_by,JOSM,regular
254486994,created_by,JOSM,regular
254486995,created_by,JOSM,regular
254586142,created_by,JOSM,regular
254586145,created_by,JOSM,regular
254586155,created_by,JOSM,regular
254586178,created_by,JOSM,regular
254586181,created_by,JOSM,regular
254586188,created_by,JOSM,regular
254586195,created_by,JOSM,regular
254586199,created_by,JOSM,regular
254586203,created_by,JOSM,regular
254586206,created_by,JOSM,regular
254586209,created_by,JOSM,regular
254586328,created_by,JOSM,regular
254586335,created_by,JOSM,regular
254586338,created_by,JOSM,regular
254586425,created_by,JOSM,regular
254589561,created_by,JOSM,regular
254589567,created_by,JOSM,regular
254589571,created_by,JOSM,regular
254589575,created_by,JOSM,regular
254589580,created_by,JOSM,regular
254589583,created_by,JOSM,regular
254589584,created_by,JOSM,regular
254589589,created_by,JOSM,regular
254589591,created_by,JOSM,regular
254589595,created_by,JOSM,regular
254589629,created_by,JOSM,regular
254589632,created_by,JOSM,regular
254589689,created_by,JOSM,regular
254589696,created_by,JOSM,regular
254589701,created_by,JOSM,regular
254589707,created_by,JOSM,regular
254589721,created_by,JOSM,regular
254589726,created_by,JOSM,regular
254589780,created_by,JOSM,regular
254589785,created_by,JOSM,regular
254589791,created_by,JOSM,regular
254589877,created_by,JOSM,regular
254589883,created_by,JOSM,regular
254589905,created_by,JOSM,regular
254589910,created_by,JOSM,regular
254589932,created_by,JOSM,regular
254589938,created_by,JOSM,regular
254589947,created_by,JOSM,regular
254589951,created_by,JOSM,regular
254589957,created_by,JOSM,regular
254589964,created_by,JOSM,regular
254589971,created_by,JOSM,regular
254589975,created_by,JOSM,regular
254589979,created_by,JOSM,regular
254589982,created_by,JOSM,regular
254594947,created_by,JOSM,regular
254594948,created_by,JOSM,regular
254594949,created_by,JOSM,regular
254594951,created_by,JOSM,regular
254599777,created_by,JOSM,regular
254599779,created_by,JOSM,regular
254599786,created_by,JOSM,regular
254599790,created_by,JOSM,regular
254599793,created_by,JOSM,regular
254599798,created_by,JOSM,regular
255088636,type,broad_leafed,regular
255088636,natural,tree,regular
255088636,denotation,urban,regular
256097830,highway,traffic_signals,regular
256097854,highway,traffic_signals,regular
256097855,highway,traffic_signals,regular
256098199,highway,traffic_signals,regular
256098692,highway,traffic_signals,regular
256099469,highway,traffic_signals,regular
262396496,name,Yiğitalp Oteli,regular
262396496,tourism,hotel,regular
262396496,created_by,Potlatch 0.8c,regular
262396496,wheelchair,limited,regular
262402714,name,Hamdi,regular
262402714,amenity,restaurant,regular
262402714,created_by,Potlatch 0.8c,regular
266426715,name,Muhtarlık,regular
266426715,amenity,bus_station,regular
266426734,name,Kalyon Sokak,regular
266426734,amenity,bus_station,regular
266427382,name,Hürriyet,regular
266427382,is_in,Kartal,regular
266427382,place,suburb,regular
266427382,wikidata,Q6070057,regular
266427382,asciiname,Hurriyet,geonames
266734373,name,Aydan Sokak,regular
266734373,amenity,bus_station,regular
266743039,name,Yakacık Emniyet Müdürlüğü,regular
266743039,amenity,police,regular
266744759,name,Cumhuriyet İlköğretim Okulu,regular
266744759,amenity,school,regular
266753132,amenity,fuel,regular
266753132,operator,Shell,regular
266755354,highway,bus_stop,regular
266755354,name,Kartal Köprüsü,regular
266755354,wheelchair,no,toilets
266755354,wheelchair,yes,regular
266755355,highway,bus_stop,regular
266755355,name,Kartal Köprüsü,regular
266755355,wheelchair,no,toilets
266755355,wheelchair,yes,regular
266757826,railway,level_crossing,regular
266757845,name,Kabataş Tramvay,regular
266757845,tram,yes,regular
266757845,railway,tram_stop,regular
266757845,wheelchair,yes,regular
266757845,public_transport,stop_position,regular
266759087,name,Cihangir Taksi,regular
266759087,amenity,taxi,regular
269348957,highway,traffic_signals,regular
269348959,highway,crossing,regular
